article id,fp ratio,fp count,support,title,original keywords
fpsyg.2015.00631,0.06307977736549165,34,539,Older adults report moderately more detailed autobiographical memories,autobiographical memory;memory content;aging;forgetting;recollection;episodic memory;word-cue technique
fpsyg.2015.00082,0.06281833616298811,37,589,Syntactic mixing across generations in an environment of community-wide bilingualism,code-switching;bilingualism;language mixing;language acquisition;language contact;Chintang;Nepali
fpsyg.2013.01001,0.0627177700348432,36,574,Emotions shape memory suppression in trait anxiety,cognitive control;memory suppression;emotions;trait anxiety;Think/No-think paradigm
fpsyg.2015.00015,0.06260869565217392,36,575,Mindfulness training promotes upward spirals of positive affect and cognition: multilevel and autoregressive latent trajectory modeling analyses,mindfulness training;positive emotion;broaden-and-build;emotion regulation;latent growth curve analysis
fpsyg.2015.01032,0.0625,34,544,Late positive slow waves as markers of chunking during encoding,memory;distinctiveness;chunking;binding;clustering;event-related potentials
fpsyg.2016.01012,0.06239460370994941,37,593,Detecting Deception within Small Groups: A Literature Review,group deception;interviewing;strategies;consistency;memory
fpsyg.2014.00727,0.06153846153846154,36,585,Effect of attentional load on audiovisual speech perception: evidence from ERPs,audiovisual speech perception;multisensory integration;McGurk effect;attention;event-related potentials
fpsyg.2016.00835,0.061511423550087874,35,569,Dance Movements Enhance Song Learning in Deaf Children with Cochlear Implants,auditory-motor learning;multimodal learning;music;dance;deafness;cochlear implants;children
fpsyg.2014.00243,0.06148282097649186,34,553,Mindful regulation of positive emotions: a comparison with reappraisal and expressive suppression,emotion regulation;mindfulness;reappraisal;expression suppression;positive emotion;facial expression;CERT
fpsyg.2012.00581,0.06143344709897611,36,586,Binding Success and Failure: Evidence for the Spontaneous Integration of Perceptual Features and Object Evaluations,feature binding;affective binding;object file;event integration;emotion
fpsyg.2014.00540,0.06093189964157706,34,558,Contingencies and attentional capture: the importance of matching stimulus informativeness in the item-specific proportion congruent task,conflict adaptation;attention;contingency learning;attentional capture;proportion congruent;ISPC;informativeness;Stroop
fpsyg.2015.01282,0.06093189964157706,34,558,"The power of competition: Effects of social motivation on attention, sustained physical effort, and learning",competition;social motivation;learning;memory;attention;sustained effort
fpsyg.2011.00344,0.06091370558375635,36,591,To Take Risk is to Face Loss: A Tonic Pupillometry Study,risk;arousal;experience;decision;personality;individual differences;pupil
fpsyg.2012.00068,0.06076388888888889,35,576,Prediction and Control in a Dynamic Environment,dynamic;decision making;learning;prediction;control
fpsyg.2013.00792,0.060714285714285714,34,560,Mindfulness training improves attentional task performance in incarcerated youth: a group randomized controlled intervention trial,adolescent development;incarcerated adolescents;detained adolescents;stress;attention;mindfulness meditation
fpsyg.2014.01346,0.060714285714285714,34,560,Young children s difficulties in switching from rhythm production to temporal interval production (>1 s),timing;rhythm;sensorimotor synchronization;tempo;children
fpsyg.2011.00307,0.06055363321799308,35,578,Attention Demands of Spoken Word Planning: A Review,attention;dual-task performance;naming;reading;response times;specific language impairment
fpsyg.2016.00356,0.06050420168067227,36,595,"Developmental Dynamics of General and School-Subject-Specific Components of Academic Self-Concept, Academic Interest, and Academic Anxiety",academic self-concept;academic interest;academic anxiety;development;nested-factor model
fpsyg.2013.00609,0.06028368794326241,34,564,"What would my avatar do? Gaming, pathology, and risky decision making",video games;decision making;risk;pathological video game use;impulsivity;reward processing
fpsyg.2015.00095,0.060240963855421686,35,581,Reassessing intertemporal choice: human decision-making is more optimal in a foraging task than in a self-control task,intertemporal choice;impulsive choice;delay discounting;self-control;impulsivity;decision making;foraging
fpsyg.2015.00247,0.06015037593984962,32,532,Criterion and incremental validity of the emotion regulation questionnaire,emotion regulation;emotion regulation strategies;emotion regulation questionnaire;incremental validity;criterion validity
fpsyg.2016.00636,0.05982905982905983,35,585,Music Influences Hedonic and Taste Ratings in Beer,taste;sound;music;perception;experience design;gastrophysics
fpsyg.2014.01308,0.05902192242833052,35,593,An investigation into prospective memory in children with developmental dyslexia,attention;memory;meta-memory;questionnaire;and reading acquisition
fpsyg.2015.01285,0.058935361216730035,31,526,Temporo-parietal and fronto-parietal lobe contributions to theory of mind and executive control: an fMRI study of verbal jokes,humor;verbal jokes;logical mechanisms;theory of mind;executive function;fMRI;GTVH
fpsyg.2014.00617,0.058931860036832415,32,543,Food-pics: an image database for experimental research on eating and appetite,standardized food images;food pictures;food-cues;image properties;ERP;fMRI;eating behavior;obesity
fpsyg.2015.01149,0.05823627287853577,35,601,The relationships between interoception and alexithymic trait. The Self-Awareness Questionnaire in healthy subjects,interoceptive awareness;emotion;alexithymia;hypochondriasis;health;insular cortex
fpsyg.2013.00712,0.0582010582010582,33,567,Effects of arginine vasopressin on musical working memory,arginine vasopressin;AVPR1A;musical memory;arousal;digit-span;verbal memory;working memory
fpsyg.2014.01260,0.058098591549295774,33,568,Cognitive programs: software for attention's executive,visual attention;executive;visual routines;working memory;selective tuning
fpsyg.2012.00042,0.05799648506151142,33,569,Proactive Interference Does Not Meaningfully Distort Visual Working Memory Capacity Estimates in the Canonical Change Detection Task,working memory;proactive interference;capacity;change detection
fpsyg.2014.00636,0.057971014492753624,32,552,Objects tell us what action we can expect: dissociating brain areas for retrieval and exploitation of action knowledge during action observation in fMRI,fMRI;object perception;action observation;apraxia;affordance;pantomime
fpsyg.2015.00260,0.05782312925170068,34,588,"The relationship between deferred imitation, associative memory, and communication in 14-months-old children. Behavioral and electrophysiological indices",deferred imitation;infant;memory;event-related potentials;associative memory;communication
fpsyg.2011.00069,0.05649717514124294,30,531,The Other Half of the Embodied Mind,embodied mind;emotion;robots
fpsyg.2014.00698,0.05573770491803279,34,610,Talker variability in audio-visual speech perception,talker normalization;talker variability;audio-visual speech perception;multisensory integration;speech perception
fpsyg.2016.00825,0.055658627087198514,30,539,Are Individual Differences in Arithmetic Fact Retrieval in Children Related to Inhibition?,mathematical competencies;individual differences;arithmetic fact retrieval;inhibition;numerical magnitude processing;third grade
fpsyg.2010.00031,0.05565529622980251,31,557,On-Line Individual Differences in Statistical Learning Predict Language Processing,statistical learning;language processing;individual differences;serial-reaction time;artificial grammar;relative clauses
fpsyg.2016.00024,0.055267702936096716,32,579,Learning Linear Spatial-Numeric Associations Improves Accuracy of Memory for Numbers,numerical estimation;memory;linear representation;logarithmic representation;development
fpsyg.2014.00631,0.055062166962699825,31,563,Fluency and belief bias in deductive reasoning: new indices for old effects,reasoning;belief bias;signal detection theory;memory;individual differences
fpsyg.2013.00250,0.054924242424242424,29,528,Discrepancies between Judgment and Choice of Action in Moral Dilemmas,moral cognition;dilemma;utilitarianism;affective proximity;decision making
fpsyg.2016.00744,0.0547945205479452,32,584,"Momentary Affective States Are Associated with Momentary Volume, Prospective Trends, and Fluctuation of Daily Physical Activity",exercise;emotion;ambulatory assessment;ecological momentary assessment;activity-trends;affect
fpsyg.2013.00477,0.054481546572934976,31,569,Driver of discontent or escape vehicle: the affective consequences of mindwandering,mindwandering;attention;wellbeing;default network;affect
fpsyg.2015.00386,0.054481546572934976,31,569,Individual alerting efficiency modulates time perception,attention;alerting efficiency;duration perception;temporal sensitivity;individual difference
fpsyg.2012.00125,0.05363321799307959,31,578,Does Task Difficulty Explain Task-Induced Deactivation? ,default mode;task difficulty;stimulus-independent thought;fMRI;medial prefrontal cortex
fpsyg.2013.00782,0.05342237061769616,32,599,Are you a good mimic? Neuro-acoustic signatures for speech imitation ability,speech imitation;second language acquisition;aptitude;fMRI;spectral analysis;Fourier transform;individual differences;multilingualism
fpsyg.2014.00941,0.05311355311355311,29,546,Expert vs. novice differences in the detection of relevant information during a chess game: evidence from eye movements,visual expertise;expert performance;chess;eye movements;attention;relevancy
fpsyg.2012.00449,0.05190311418685121,30,578,Neural Systems for Cognitive and Emotional Processing in Posttraumatic Stress Disorder,PTSD;emotion processing;cognitive control;neuroimaging;emotion-cognition interactions
